"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",0,0,0,0,0,0,0,1,1
"b1[2]",-6.77274971729873,4.59189424670457,-18.2205165157742,-8.02214725395763,-5.55703751430184,-4.02414741685347,-2.28398036596693,1.00363570769043,1800
"b1[3]",-0.610494683267108,0.165278079490338,-0.929815253926486,-0.721631678246081,-0.611883812129675,-0.500526761144834,-0.287002402331112,1.00193924257816,1700
"b1[4]",-0.46366511250559,0.209908194232148,-0.878180683612219,-0.605107277285869,-0.466739027210833,-0.323193095636074,-0.0492494386405608,1.00058587150416,4000
"b1[5]",-0.695397945145589,0.15201698707964,-0.985408457478405,-0.799882092760644,-0.696681415647577,-0.589268598050414,-0.399259660900995,1.00055788322016,4000
"b1[6]",-5.5462368503668,5.15457718396348,-17.9179299398317,-6.8293107834024,-4.31051089311905,-2.57903470310049,-0.593406921661032,1.0086059055806,1400
"b1[7]",-5.3562477795942,4.61273466033687,-17.1842308638644,-6.81097800085967,-4.13727181211781,-2.49737656436031,-0.475531250441632,1.00240384155282,3000
"b1[8]",-6.1762938086989,4.5128428588193,-18.0668076051577,-7.42363168455146,-4.95638609921472,-3.46927375458092,-1.70337336352105,1.00340682069202,3000
"b1[9]",-6.40202341818581,4.54809249774235,-18.5848805473878,-7.70862344365532,-5.21221372231836,-3.63399795975067,-1.85787849889233,1.00439458906153,2400
"b2[1]",0,0,0,0,0,0,0,1,1
"b2[2]",-1.02868956130637,0.146817550528871,-1.31219497695659,-1.13003370472331,-1.02964996159686,-0.925759694150139,-0.74306741997652,1.00133045245366,3000
"b3[1]",0.149037244629405,0,0.149037244629405,0.149037244629405,0.149037244629405,0.149037244629405,0.149037244629405,1,1
"b3[2]",0.19315319256676,0,0.19315319256676,0.19315319256676,0.19315319256676,0.19315319256676,0.19315319256676,1,1
"b3[3]",0.129941698014632,0,0.129941698014632,0.129941698014632,0.129941698014632,0.129941698014632,0.129941698014632,1,1
"b3[4]",0.0407501102383279,0,0.0407501102383279,0.0407501102383279,0.0407501102383279,0.0407501102383279,0.0407501102383279,1,1
"b3[5]",-0.170368254329642,0,-0.170368254329642,-0.170368254329642,-0.170368254329642,-0.170368254329642,-0.170368254329642,1,1
